Address,2019 EUI,2020 EUI,2021 EUI,GFA,postal_code,plan_area
"20 EVANS ROAD, SINGAPORE 259365",,,,,259365,TANGLIN
"12 KENT RIDGE CRESCENT, SINGAPORE 119275",,,,,119275,QUEENSTOWN
"15 KENT RIDGE ROAD, SINGAPORE 119225",,,,,119225,QUEENSTOWN
"18 KENT RIDGE ROAD, SINGAPORE 119227",,,,,119227,QUEENSTOWN
"31 LOWER KENT RIDGE ROAD, SINGAPORE 119078",,,,,119078,QUEENSTOWN
"20 LOWER KENT RIDGE ROAD, SINGAPORE 119080",,,,,119080,QUEENSTOWN
"1 ARTS LINK, SINGAPORE 117568",,,,,117568,QUEENSTOWN
"3 ARTS LINK, SINGAPORE 117569",,,,,117569,QUEENSTOWN
"5 ARTS LINK, SINGAPORE 117570",,,,,117570,QUEENSTOWN
"7 ARTS LINK, SINGAPORE 117571",,,,,117571,QUEENSTOWN
"9 ARTS LINK, SINGAPORE 117572",,,,,117572,QUEENSTOWN
"11 ARTS LINK, SINGAPORE 117573",,,,,117573,QUEENSTOWN
"8 KENT RIDGE DRIVE, SINGAPORE 119246",,,,,119246,QUEENSTOWN
"17 KENT RIDGE CRESCENT, SINGAPORE 119277",,,,,119277,QUEENSTOWN
"50 KENT RIDGE CRESCENT, SINGAPORE 119279",,,,,119279,QUEENSTOWN
"3 CONSERVATORY DRIVE, SINGAPORE 117376",,,,,117376,QUEENSTOWN
"2 MEDICAL DRIVE, SINGAPORE 117593",,,,,117593,QUEENSTOWN
"4 MEDICAL DRIVE, SINGAPORE 117594",,,,,117594,QUEENSTOWN
"8 MEDICAL DRIVE, SINGAPORE 117596",,,,,117596,QUEENSTOWN
"10 MEDICAL DRIVE, SINGAPORE 117597",,,,,117597,QUEENSTOWN
"14 MEDICAL DRIVE, SINGAPORE 117599",,,,,117599,QUEENSTOWN
"16 MEDICAL DRIVE, SINGAPORE 117600",,,,,117600,QUEENSTOWN
"18 MEDICAL DRIVE, SINGAPORE 117601",,,,,117601,QUEENSTOWN
"12 SCIENCE DRIVE 4, SINGAPORE 117556",,,,,117556,QUEENSTOWN
"14 SCIENCE DRIVE 4, SINGAPORE 117557",,,,,117557,QUEENSTOWN
"16 SCIENCE DRIVE 4, SINGAPORE 117558",,,,,117558,QUEENSTOWN
"18 SCIENCE DRIVE 4, SINGAPORE 117559",,,,,117559,QUEENSTOWN
"20 SCIENCE DRIVE 4, SINGAPORE 117560",,,,,117560,QUEENSTOWN
"8 COLLEGE ROAD, SINGAPORE 169857",,,,,169857,BUKIT MERAH
"469 BUKIT TIMAH ROAD, SINGAPORE 259756",,,,,259756,TANGLIN
"469B BUKIT TIMAH ROAD, SINGAPORE 259771",,,,,259771,TANGLIN
"469C BUKIT TIMAH ROAD, SINGAPORE 259772",,,,,259772,TANGLIN
"469D BUKIT TIMAH ROAD, SINGAPORE 259773",,,,,259773,TANGLIN
"469E BUKIT TIMAH ROAD, SINGAPORE 259774",,,,,259774,TANGLIN
"469F BUKIT TIMAH ROAD, SINGAPORE 259775",,,,,259775,TANGLIN
"469G BUKIT TIMAH ROAD, SINGAPORE 259776",,,,,259776,TANGLIN
"10 ARCHITECTURE DRIVE, SINGAPORE 117511",,,,,117511,QUEENSTOWN
"1 SCIENCE DRIVE 2, SINGAPORE 117541",,,,,117541,QUEENSTOWN
"2 SCIENCE DRIVE 2, SINGAPORE 117542",,,,,117542,QUEENSTOWN
"3 SCIENCE DRIVE 2, SINGAPORE 117543",,,,,117543,QUEENSTOWN
"5 SCIENCE DRIVE 2, SINGAPORE 117545",,,,,117545,QUEENSTOWN
"6 SCIENCE DRIVE 2, SINGAPORE 117546",,,,,117546,QUEENSTOWN
"8 SCIENCE DRIVE 2, SINGAPORE 117547",,,,,117547,QUEENSTOWN
"10 SCIENCE DRIVE 2, SINGAPORE 117548",,,,,117548,QUEENSTOWN
"12 SCIENCE DRIVE 2, SINGAPORE 117549",,,,,117549,QUEENSTOWN
"1 SCIENCE DRIVE 3, SINGAPORE 117550",,,,,117550,QUEENSTOWN
"2 SCIENCE DRIVE 3, SINGAPORE 117551",,,,,117551,QUEENSTOWN
"3 SCIENCE DRIVE 3, SINGAPORE 117552",,,,,117552,QUEENSTOWN
"4 SCIENCE DRIVE 3, SINGAPORE 117553",,,,,117553,QUEENSTOWN
"6 SCIENCE DRIVE 3, SINGAPORE 117554",,,,,117554,QUEENSTOWN
"10 SCIENCE DRIVE 4, SINGAPORE 117555",,,,,117555,QUEENSTOWN
"25 HENG MUI KENG TERRACE, SINGAPORE 119615",,,,,119615,QUEENSTOWN
"21 HENG MUI KENG TERRACE, SINGAPORE 119613",,,,,119613,QUEENSTOWN
"2 COLLEGE AVENUE WEST, SINGAPORE 138607",,,,,138607,QUEENSTOWN
"8 COLLEGE AVENUE WEST, SINGAPORE 138608",,,,,138608,QUEENSTOWN
"16 EVANS ROAD, SINGAPORE 259363",,,,,259363,TANGLIN
"18 EVANS ROAD, SINGAPORE 259364",,,,,259364,TANGLIN
"11 KENT RIDGE DRIVE, SINGAPORE 119244",,,,,119244,QUEENSTOWN
"15 KENT RIDGE DRIVE, SINGAPORE 119245",,,,,119245,QUEENSTOWN
"5 ENGINEERING DRIVE 1, SINGAPORE 117608",,,,,117608,QUEENSTOWN
"28 MEDICAL DRIVE, SINGAPORE 117456",,,,,117456,QUEENSTOWN
"5A ENGINEERING DRIVE 1, SINGAPORE 117411",,,,,117411,QUEENSTOWN
"13 COMPUTING DRIVE, SINGAPORE 117417",,,,,117417,QUEENSTOWN
"15 COMPUTING DRIVE, SINGAPORE 117418",,,,,117418,QUEENSTOWN
"3 RESEARCH LINK, SINGAPORE 117602",,,,,117602,QUEENSTOWN
"5 RESEARCH LINK, SINGAPORE 117603",,,,,117603,QUEENSTOWN
"7 ENGINEERING DRIVE 1, SINGAPORE 117574",,,,,117574,QUEENSTOWN
"9 ENGINEERING DRIVE 1, SINGAPORE 117575",,,,,117575,QUEENSTOWN
"1 ENGINEERING DRIVE 2, SINGAPORE 117576",,,,,117576,QUEENSTOWN
"2 ENGINEERING DRIVE 2, SINGAPORE 117577",,,,,117577,QUEENSTOWN
"3 ENGINEERING DRIVE 2, SINGAPORE 117578",,,,,117578,QUEENSTOWN
"5 ENGINEERING DRIVE 2, SINGAPORE 117579",,,,,117579,QUEENSTOWN
"1 ENGINEERING DRIVE 3, SINGAPORE 117580",,,,,117580,QUEENSTOWN
"2 ENGINEERING DRIVE 3, SINGAPORE 117581",,,,,117581,QUEENSTOWN
"3 ENGINEERING DRIVE 3, SINGAPORE 117582",,,,,117582,QUEENSTOWN
"4 ENGINEERING DRIVE 3, SINGAPORE 117583",,,,,117583,QUEENSTOWN
"2 ENGINEERING DRIVE 4, SINGAPORE 117584",,,,,117584,QUEENSTOWN
"4 ENGINEERING DRIVE 4, SINGAPORE 117585",,,,,117585,QUEENSTOWN
"1 HON SUI SEN DRIVE, SINGAPORE 117588",,,,,117588,QUEENSTOWN
"2 ARCHITECTURE DRIVE, SINGAPORE 117565",,,,,117565,QUEENSTOWN
"4 ARCHITECTURE DRIVE, SINGAPORE 117566",,,,,117566,QUEENSTOWN
"3 PRINCE GEORGES PARK, SINGAPORE 118402",,,,,118402,QUEENSTOWN
"4 PRINCE GEORGES PARK, SINGAPORE 118403",,,,,118403,QUEENSTOWN
"5 PRINCE GEORGES PARK, SINGAPORE 118404",,,,,118404,QUEENSTOWN
"8 PRINCE GEORGES PARK, SINGAPORE 118407",,,,,118407,QUEENSTOWN
"12 PRINCE GEORGES PARK, SINGAPORE 118411",,,,,118411,QUEENSTOWN
"15 PRINCE GEORGES PARK, SINGAPORE 118414",,,,,118414,NA
"17 PRINCE GEORGES PARK, SINGAPORE 118416",,,,,118416,QUEENSTOWN
"18 PRINCE GEORGES PARK, SINGAPORE 118417",,,,,118417,QUEENSTOWN
"30 LOWER KENT RIDGE ROAD, SINGAPORE 119075",,,,,119075,QUEENSTOWN
"10 LOWER KENT RIDGE ROAD, SINGAPORE 119076",,,,,119076,QUEENSTOWN
"21 LOWER KENT RIDGE ROAD, SINGAPORE 119077",,,,,119077,QUEENSTOWN
"11 LOWER KENT RIDGE ROAD, SINGAPORE 119083",,,,,119083,QUEENSTOWN
"11 KENT RIDGE ROAD, SINGAPORE 119220",,,,,119220,QUEENSTOWN
"12 KENT RIDGE ROAD, SINGAPORE 119221",,,,,119221,QUEENSTOWN
"12A KENT RIDGE ROAD, SINGAPORE 119222",,,,,119222,QUEENSTOWN
"8 ARCHITECTURE DRIVE, SINGAPORE117356",,,,,117356,QUEENSTOWN
"6 ENGINEERING DRIVE 4, SINGAPORE 117361",,,,,117361,QUEENSTOWN
"2 CONSERVATORY DRIVE, SINGAPORE 117377",,,,,117377,QUEENSTOWN
"71 NANYANG DRIVE, SINGAPORE 638075",,,,,638075,WESTERN WATER CATCHMENT
"61 CHANGI SOUTH AVENUE 1, SINGAPORE 486000",,,,,486000,TAMPINES
"21 BUKIT BATOK STREET 22, SINGAPORE 659589",162.51001975959164,136.03858883583072,168.30824962950766,6073.0,659589,BUKIT BATOK
"80 BENCOOLEN STREET, SINGAPORE 189655",194.49378217769012,125.47743964421855,127.62730140647592,45646.0,189655,ROCHOR
"180 ANG MO KIO AVENUE 8, SINGAPORE 569830",151.9306753458096,117.8843109325283,121.96434721602142,282222.0,569830,ANG MO KIO
"9 WOODLANDS AVENUE 9, SINGAPORE 738964",150.00914724176562,127.63275196962418,116.95533186243183,214381.0,738964,WOODLANDS
"1 CHOA CHU KANG GROVE, SINGAPORE 688236",114.46449333850995,96.40663186072173,103.68143875924639,97876.0,688236,CHOA CHU KANG
"21 TAMPINES AVENUE 1, SINGAPORE 529757",128.13057877328447,101.97585511392207,102.17000312880624,357964.0,529757,TAMPINES
"500 DOVER ROAD, SINGAPORE 139651",129.6589220231094,101.89814571369266,99.66273438040545,289060.0,139651,QUEENSTOWN
"2 ANG MO KIO DRIVE, SINGAPORE 567720",103.83531013380355,91.00712063063997,95.1520589150503,192820.0,567720,ANG MO KIO
"10 SIMEI AVENUE, SINGAPORE 486047",96.98540721032938,75.42998604551309,74.67939949702509,130424.0,486047,TAMPINES
"535 CLEMENTI ROAD, SINGAPORE 599489",81.3975637274285,60.877858705680765,59.239277975484384,379350.0,599489,BUKIT TIMAH
"38 BENCOOLEN STREET, SINGAPORE 189654",,,,,189654,ROCHOR
"151 BENCOOLEN STREET, SINGAPORE 189656",,,,,189656,ROCHOR
"3 WOODLANDS AVENUE 9, SINGAPORE 738961",,,,,738961,WOODLANDS
"5 WOODLANDS AVENUE 9, SINGAPORE 738962",,,,,738962,WOODLANDS
"7 WOODLANDS AVENUE 9, SINGAPORE 738963",,,,,738963,WOODLANDS
"11 WOODLANDS AVENUE 9, SINGAPORE 738965",,,,,738965,WOODLANDS
"13 WOODLANDS AVENUE 9, SINGAPORE 738966",,,,,738966,WOODLANDS
"15 WOODLANDS AVENUE 9, SINGAPORE 738967",,,,,738967,WOODLANDS
"17 WOODLANDS AVENUE 9, SINGAPORE 738968",,,,,738968,WOODLANDS
"21 WOODLANDS AVENUE 9, SINGAPORE 738970",,,,,738970,WOODLANDS
"23 WOODLANDS AVENUE 9, SINGAPORE 738971",,,,,738971,WOODLANDS
"39 WOODLANDS AVENUE 9, SINGAPORE 737903",,,,,737903,WOODLANDS
"37 WOODLANDS AVENUE 9, SINGAPORE 737904",,,,,737904,WOODLANDS
"35 WOODLANDS AVENUE 9, SINGAPORE 737905",,,,,737905,WOODLANDS
"33 WOODLANDS AVENUE 9, SINGAPORE 737906",,,,,737906,WOODLANDS
"31 WOODLANDS AVENUE 9, SINGAPORE 737907",,,,,737907,WOODLANDS
"29 WOODLANDS AVENUE 9, SINGAPORE 737908",,,,,737908,WOODLANDS
"25 WOODLANDS AVENUE 9, SINGAPORE 737910",,,,,737910,WOODLANDS
"45 WOODLANDS AVENUE 9, SINGAPORE737732",,,,,737732,WOODLANDS
"41 WOODLANDS AVENUE 9, SINGAPORE 737728",,,,,737728,WOODLANDS
"43 WOODLANDS AVENUE 9, SINGAPORE 737729",,,,,737729,WOODLANDS
"1 MARINE PARADE CENTRAL, SINGAPORE 449408",213.19242065961416,178.1906150176312,197.17819643227548,9642.0,449408,MARINE PARADE
"73 BRAS BASAH ROAD, SINGAPORE 189556",234.0862729844413,181.66129773691657,175.92546852899574,5656.0,189556,MUSEUM
"1 MCNALLY STREET, SINGAPORE 187940",176.8800259609748,131.92549842280098,158.03261033414287,35823.0,187940,ROCHOR
"2 ONE-NORTH GATEWAY, SINGAPORE 138502",179.2859799181852,138.88248419486797,143.85552249907028,5378.0,138502,NA
"1 SELEGIE ROAD, SINGAPORE 188306",154.17417598021254,99.05768275925247,139.13185141077318,21832.0,188306,ROCHOR
"1 AYER RAJAH AVENUE, SINGAPORE 138676",160.79987118145013,129.7822548265132,137.89487904440057,29887.0,138676,QUEENSTOWN
"11 EUNOS ROAD 8, SINGAPORE 408601",158.38433766666665,129.55333766666666,134.72125,30000.0,408601,GEYLANG
"231 MOUNTBATTEN ROAD, SINGAPORE 397999",153.8568115942029,116.16120524296676,127.59899296675191,9384.0,397999,GEYLANG
"10 HYDERABAD ROAD, SINGAPORE 119579",131.2779215351002,87.70686805357651,86.78475349102308,10527.0,119579,QUEENSTOWN
"501 STIRLING ROAD, SINGAPORE 148951",111.61744,102.73756,78.80288,25000.0,148951,QUEENSTOWN
"29 HENG MUI KENG TERRACE, SINGAPORE 119620",119.34875783792364,96.21791412016827,68.40810778633225,25198.0,119620,QUEENSTOWN
"1 TAMPINES STREET 73, SINGAPORE 528704",71.85379825092413,62.068327301296996,68.25412475367396,77641.0,528704,TAMPINES
"58 LOWLAND ROAD, SINGAPORE 547453",83.1905605554127,65.52714451015686,60.3240023142196,7778.0,547453,HOUGANG
"1207 DOVER ROAD, SINGAPORE 139654",68.33647781484476,63.32676845996316,59.93647428525885,87829.0,139654,QUEENSTOWN
"1A WOODLEIGH PARK, SINGAPORE 357874",75.84305,63.87445625,59.3452625,8000.0,357874,TOA PAYOH
"65 PASIR RIS DRIVE 1, SINGAPORE 519529",60.112528993640105,54.155121586232696,57.474027684249904,13365.0,519529,PASIR RIS
"92 JALAN RAJAH, SINGAPORE 329162",97.98089374178547,78.54118188251945,55.5710949347892,9891.0,329162,NOVENA
"9 ADAM ROAD, SINGAPORE 289886",57.89132222309567,47.89233786651993,51.63812278908891,12721.0,289886,BUKIT TIMAH
"9 AH HOOD ROAD, SINGAPORE 329975",79.36431266846361,52.41243773584905,49.90551805929919,9275.0,329975,NOVENA
"1 TELOK BLANGAH RISE, SINGAPORE 098888",48.66274403315706,38.79287694726312,36.80024581963699,6997.0,098888,BUKIT MERAH
"6 TAMPINES STREET 92, SINGAPORE528893",10.449055891238672,15.09308912386707,20.821223564954682,15888.0,528893,TAMPINES
"1 HEMMANT ROAD, SINGAPORE 438675",1211.74217847769,122.12228346456693,806.9208372703413,7620.0,438675,GEYLANG
"20 CLEMENTI AVENUE 5, SINGAPORE 129858",226.3227748091603,224.7516641221374,216.50946183206108,7860.0,129858,CLEMENTI
"51 ANG MO KIO AVENUE 9, SINGAPORE 569784",237.7520122798888,210.5162905468026,196.67252780352177,8632.0,569784,ANG MO KIO
"21 KAMPONG JAVA ROAD, SINGAPORE 228892",194.13792010889975,208.40345709725872,190.94056280510702,21304.0,228892,KALLANG
"30 BEDOK NORTH ROAD, SINGAPORE 469676",232.74016654532218,216.45977429923553,189.30362850382235,10988.0,469676,BEDOK
"11 BRANI WAY, SINGAPORE 098658",230.5229915962183,192.52478615376918,181.9015056775549,39982.0,098658,BUKIT MERAH
"10 UBI AVENUE 3, SINGAPORE 408865",154.5446666283811,148.3429190834434,142.51477401941077,17413.0,408865,GEYLANG
"2 JURONG WEST AVENUE 5, SINGAPORE 649482",175.1324531433034,148.5522598594299,138.38011518937913,20488.0,649482,JURONG WEST
"2 GUILLEMARD CLOSE, SINGAPORE397623",56.465907114280746,130.22786571577666,126.38589319881719,11498.0,397623,GEYLANG
"1 MOUNT PLEASANT ROAD, SINGAPORE 298333",108.60115949632737,2.667038300104932,116.17718356505772,30496.0,298333,NOVENA
"91 LOYANG WAY, SINGAPORE 508773",82.79775,80.33116142857143,77.75556428571429,7000.0,508773,PASIR RIS
"9 PIONEER PLACE, SINGAPORE 627864",72.76919157894736,68.74487157894737,62.90797473684211,9500.0,627864,PIONEER
"9 VERNON PARK, SINGAPORE 367828",44.756736238790914,61.53088846335101,38.22649161351131,301318.0,367828,TOA PAYOH
"QUEENSWAY, SINGAPORE 149051",47.43709442504909,42.640240290202925,37.92233526074624,36664.0,149051,QUEENSTOWN
"517 AIRPORT ROAD, SINGAPORE 539942",17.44671875,15.48921875,,6400.0,539942,PAYA LEBAR
"35 AIRPORT BOULEVARD, SINGAPORE 819645",218.32319233173578,,,9598.0,819645,CHANGI
"278 MARINE PARADE ROAD, SINGAPORE 449282",342.9716329588015,309.79352434456933,416.74994943820224,5340.0,449282,MARINE PARADE
"5 TAMPINES AVENUE 3, SINGAPORE 529705",272.43139235855995,278.421144379133,279.6061480529023,5444.0,529705,TAMPINES
"190 KENG LEE ROAD, SINGAPORE 308409",,290.0416356986101,260.0940307242136,6835.0,308409,NOVENA
"2 CHOA CHU KANG LOOP, SINGAPORE 689687",225.28473168768446,202.9422766299973,247.31492084786692,7454.0,689687,CHOA CHU KANG
"120 ADAM ROAD, SINGAPORE 289899",308.25336441021483,249.8074584515606,244.53719092014592,7401.0,289899,NOVENA
"51 HOUGANG AVENUE 9, SINGAPORE 538776",197.66059480234262,179.90157576866767,182.9869875549048,10928.0,538776,HOUGANG
"216 ANG MO KIO AVENUE 4, SINGAPORE 569897",171.98772638240166,154.33223293656772,179.43280849781527,6637.0,569897,ANG MO KIO
"2 SENGKANG SQUARE, SINGAPORE 545025",178.43801952580196,163.32194735006973,178.84238319386333,11472.0,545025,SENGKANG
"11 BEDOK NORTH STREET 1, SINGAPORE 469662",184.68547920265163,175.7497140656365,175.0629732505485,42842.0,469662,BEDOK
"6 FORT CANNING ROAD, SINGAPORE 179494",179.8583829582876,170.9331421514819,173.12106750823273,14576.0,179494,MUSEUM
"1 ENGKU AMAN TURN, SINGAPORE408528",186.78683062276875,161.62898452994844,170.48550674335578,10084.0,408528,GEYLANG
"170 GHIM MOH ROAD, SINGAPORE 279621",206.37330390615554,141.93286370782442,143.53478050550245,8269.0,279621,QUEENSTOWN
"1 SEGAR ROAD, SINGAPORE 677738",154.63302650429802,141.8057163323782,135.2954566618911,5584.0,677738,BUKIT PANJANG
"80 JURONG EAST STREET 21, SINGAPORE 609607",149.5726122298171,130.62438573803806,128.50260484019952,27065.0,609607,JURONG EAST
"12 YISHUN AVENUE 5, SINGAPORE 768992",111.27716767260416,119.11955689680553,123.09722508464596,6793.0,768992,YISHUN
"60 BUANGKOK VIEW, SINGAPORE 534012",118.38410490433253,116.96747855729052,115.25811524081813,9094.0,534012,HOUGANG
"1 ORCHARD ROAD, SINGAPORE 238824",116.771187141217,105.23979793340986,106.72516188289323,8710.0,238824,MUSEUM
"20 SEMBAWANG CRESCENT, SINGAPORE 757092",100.62685636031648,106.36935483870968,106.71092209373099,6572.0,757092,SEMBAWANG
"1 TURF CLUB AVENUE, SINGAPORE 738078",158.53902778635822,121.79147162673992,101.67056508908077,210427.0,738078,SUNGEI KADUT
"51 BISHAN STREET 13, SINGAPORE 579799",135.642813423136,82.87359210681791,101.18559966914805,8463.0,579799,BISHAN
"7 SEMBAWANG WALK, SINGAPORE 756977",76.87658406785299,91.12542158656245,92.99540994511891,6013.0,756977,SEMBAWANG
"2985 JALAN BUKIT MERAH, SINGAPORE 159457",114.02418598593383,90.16703568637666,84.90530085959885,7678.0,159457,BUKIT MERAH
"51 MARSILING DRIVE, SINGAPORE 739297",81.76047118584691,80.30329304606761,83.99011735855667,5709.0,739297,WOODLANDS
"500 UPPER BUKIT TIMAH ROAD, SINGAPORE 678106",87.0464051620091,71.4600724166744,75.90808838547953,10771.0,678106,BUKIT PANJANG
"20 BISHAN STREET 22, SINGAPORE 579768",95.2760286859963,82.71421961752004,75.84785626156693,6484.0,579768,BISHAN
"11 BUKIT BATOK WEST AVENUE 2, SINGAPORE 659205",68.325,72.51370967741936,75.32016129032257,6200.0,659205,BUKIT BATOK
"19 COMPASSVALE WALK, SINGAPORE 544644",102.91582404576388,102.71513758753329,70.31736885813149,14450.0,544644,SENGKANG
"2 BUANGKOK GREEN, SINGAPORE 539749",65.34225931084055,65.16108113572038,65.68882811447055,44518.0,539749,HOUGANG
"1 TAMPINES AVENUE 3, SINGAPORE 529707",70.13681214421251,66.21133344833534,65.27421942383992,5797.0,529707,TAMPINES
"2 PENG NGUAN STREET, SINGAPORE 168955",65.44041458184417,56.30581129378127,62.27523707410055,8394.0,168955,BUKIT MERAH
"10 SIMEI STREET 3, SINGAPORE 529897",56.14249452474814,55.12527923784494,54.464142575558476,9132.0,529897,TAMPINES
"30 ADMIRALTY STREET, SINGAPORE 757441",45.518447070171206,48.80395466602363,53.642392090667954,8294.0,757441,SEMBAWANG
"3 LORONG NAPIRI, SINGAPORE 547528",50.601885810500534,42.042190417878466,48.98686667687127,6533.0,547528,HOUGANG
"28 HONG SAN TERRACE, SINGAPORE 688247",46.21983120706575,46.753373895976445,47.35787242394504,5095.0,688247,CHOA CHU KANG
"147 COMPASSVALE BOW, SINGAPORE544691",30.983368449245607,35.77087402910455,37.78159450049103,11201.0,544691,SENGKANG
"49 UPPER THOMSON ROAD, SINGAPORE 574325",36.94604368558684,35.72603061067528,35.346873557914165,13002.0,574325,BISHAN
"105 PUNGGOL ROAD, SINGAPORE 546636",44.75808088235294,31.567213235294115,30.319732352941177,6800.0,546636,SENGKANG
"9 LORONG 8 TOA PAYOH, SINGAPORE 319253",23.584197748841316,21.637607592143016,22.185499889649083,9062.0,319253,TOA PAYOH
"58 BEDOK NORTH STREET 3, SINGAPORE 469624",30.59400390625,30.597924804687498,18.132682291666665,6144.0,469624,BEDOK
"179 BARTLEY ROAD, SINGAPORE 539784",3.590647309376687,3.0512478253044573,3.136585877977083,66676.0,539784,SERANGOON
"1 YISHUN AVENUE 9, SINGAPORE 768893",,,,5485.0,768893,YISHUN
"4 BUANGKOK GREEN, SINGAPORE 539750",,,,,539750,HOUGANG
"6 BUANGKOK GREEN, SINGAPORE 539751",,,,,539751,HOUGANG
"8 BUANGKOK GREEN, SINGAPORE 539752",,,,,539752,HOUGANG
"10 BUANGKOK GREEN, SINGAPORE 539753",,,,,539753,HOUGANG
"12 BUANGKOK GREEN, SINGAPORE 539754",,,,,539754,HOUGANG
"14 BUANGKOK GREEN, SINGAPORE 539755",,,,,539755,HOUGANG
"93 STAMFORD ROAD, SINGAPORE 178897",450.2970031310571,423.10992495402814,397.47198946374436,20121.0,178897,MUSEUM
"32 JURONG PORT ROAD, SINGAPORE 619104",286.76373209169054,313.81,292.487664756447,20940.0,619104,JURONG EAST
"1 EMPRESS PLACE, SINGAPORE 179555",219.58774075875488,199.16717898832684,221.5128428988327,16448.0,179555,DOWNTOWN CORE
"9 EMPRESS PLACE, SINGAPORE 179556",181.25997548489437,164.41340255245512,185.24333693849593,13869.0,179556,DOWNTOWN CORE
"7 SHENTON WAY, SINGAPORE 068810",177.92210196987253,141.2013163383546,165.67886210892237,8630.0,068810,DOWNTOWN CORE
"1 ST. ANDREWS ROAD, SINGAPORE 178957",172.493605453784,156.73083575051575,165.01379732894878,64469.0,178957,DOWNTOWN CORE
"1 STRAITS BOULEVARD, SINGAPORE 018906",84.49100178536004,68.79435429478278,78.0899424717318,15123.0,018906,DOWNTOWN CORE
"1 STADIUM WALK, SINGAPORE 397688",57.3580211605224,28.79112249958671,17.31980492643412,12098.0,397688,KALLANG
"5 COX TERRACE, SINGAPORE 179620",,,,5487.0,179620,MUSEUM
"21 AMBER ROAD, SINGAPORE 439870",476.1171937730439,411.33167759115116,461.57699201147074,9764.0,439870,MARINE PARADE
"45 TANJONG RHU ROAD, SINGAPORE 436899",259.21947661905693,214.94099735863824,231.03767266679708,20444.0,436899,KALLANG
"57 ANCHORVALE ROAD, SINGAPORE 544964",241.14399970783725,198.24990139507705,227.1958658973048,13691.0,544964,SENGKANG
"120 PASIR RIS CENTRAL, SINGAPORE 519640",226.53503166666667,208.61903750000002,202.293425,12000.0,519640,PASIR RIS
"3 STADIUM DRIVE, SINGAPORE 397630",197.60338744230674,200.8415862545286,171.9396004069546,241796.0,397630,KALLANG
"297 LORONG 6 TOA PAYOH, SINGAPORE 319389",116.32753545359749,204.9263281193161,150.52170461986177,13745.0,319389,TOA PAYOH
"1 CHOA CHU KANG STREET 53, SINGAPORE 689236",124.26946488117292,96.4094108929233,94.35192928597894,18893.0,689236,CHOA CHU KANG
"2 STADIUM WALK, SINGAPORE 397691",143.08709234519145,76.7370954305637,87.72618863965937,32411.0,397691,KALLANG
"20 JURONG WEST STREET 93, SINGAPORE 648965",99.42558819575154,84.13555391234203,83.75061844581876,29752.0,648965,JURONG WEST
"100 TYRWHITT ROAD, SINGAPORE 207542",102.19755138312902,65.16338239985417,57.749603518206264,21943.0,207542,KALLANG
"473 STIRLING ROAD, SINGAPORE 148948",27.04710054706659,25.592922561780796,27.41078098471986,21204.0,148948,QUEENSTOWN
"1 BEDOK NORTH STREET 2, SINGAPORE 469642",12.44976064814815,7.764177314814815,11.699666666666666,21600.0,469642,BEDOK
"518 CLEMENTI AVENUE 3, SINGAPORE 129907",75.52515026517383,73.16535454724023,,5091.0,129907,CLEMENTI
"7 BISHAN STREET 14, SINGAPORE 579784",,,,,579784,BISHAN
"180 ISLAND CLUB ROAD, SINGAPORE 578774",425.5622506284431,376.0592929346954,459.56467347702835,18697.0,578774,CENTRAL WATER CATCHMENT
"B CONNAUGHT DRIVE, SINGAPORE 179682",508.2709968334389,439.5783001899937,449.5282875237492,7895.0,179682,DOWNTOWN CORE
"21 SCOTTS ROAD, SINGAPORE 228219",444.0610299141738,384.78989750854095,405.3425147904341,12001.0,228219,NEWTON
"5 STEVENS ROAD, SINGAPORE 257814",400.22719716073595,308.4083963762025,335.0022041654992,10707.0,257814,NEWTON
"27 BUKIT MANIS ROAD, SINGAPORE 099892",382.76527431520446,281.417909487892,334.4978848749504,12595.0,099892,SOUTHERN ISLANDS
"73 BUKIT TINGGI ROAD, SINGAPORE 289761",355.1623184357542,295.71402389819986,321.15323556797017,6444.0,289761,BUKIT TIMAH
"293 LORONG 6 TOA PAYOH, SINGAPORE 319387",354.6559815406461,266.40416518755177,288.5312744053958,16902.0,319387,TOA PAYOH
"1 PLYMOUTH AVENUE, SINGAPORE 297753",348.05397216584515,277.8215714699913,287.57118005218905,17245.0,297753,NOVENA
"22 KENSINGTON PARK ROAD, SINGAPORE 557271",329.53281725632496,241.13261263985484,263.4792641870779,9921.0,557271,SERANGOON
"81 CHOA CHU KANG WAY, SINGAPORE 688263",292.28675691783735,240.96129076202638,252.28299957428695,11745.0,688263,WESTERN WATER CATCHMENT
"60 YISHUN AVENUE 4, SINGAPORE 769027",263.9201709351847,222.59050522139898,243.57465783793245,17141.0,769027,YISHUN
"1 PASIR RIS CLOSE, SINGAPORE 519599",286.3046330525423,225.8847569844252,243.29139446094177,99006.0,519599,PASIR RIS
"2 BUKIT BATOK WEST AVENUE 7, SINGAPORE 659003",254.61492698083896,206.75473278094253,216.60175297773176,19310.0,659003,BUKIT BATOK
"101 SELETAR CLUB ROAD, SINGAPORE 798273",192.59338548903523,181.72543526853138,207.22552588654625,16553.0,798273,YISHUN
"2 TELOK BLANGAH WAY, SINGAPORE 098803",227.45398520283402,185.91290990030723,206.40753840366168,15949.0,098803,BUKIT MERAH
